x,muTest,muModel,p3sigmaModel,m3sigmaModel
480.0,0.0084386,0.11784509,0.2327331,0.0029570684
481.0,-0.0032347,0.0787685,0.18675151,-0.029214524
482.0,-0.015103,0.00048258447,0.10862393,-0.107658766
483.0,-0.026828,-0.060657304,0.05155397,-0.17286858
484.0,-0.038149,-0.07307076,0.03769573,-0.18383723
485.0,-0.048823,-0.0007948047,0.08816521,-0.08975482
486.0,-0.059641,0.07175742,0.15403081,-0.010515973
487.0,-0.071127,0.07971079,0.16605137,-0.006629795
488.0,-0.08273,0.07822038,0.1663107,-0.009869926
489.0,-0.09392,0.082051486,0.18010393,-0.016000956
490.0,-0.10463,0.07865304,0.1859312,-0.02862513
491.0,-0.11497,0.03893813,0.13835524,-0.060478974
492.0,-0.12495,-0.043075707,0.05120148,-0.1373529
493.0,-0.13451,-0.104900576,-0.008211993,-0.20158917
494.0,-0.14362,-0.07467375,0.013925172,-0.16327268
495.0,-0.15226,-0.01394428,0.09095508,-0.118843645
496.0,-0.16066,0.002044317,0.13076393,-0.1266753
497.0,-0.16892,-0.0082958555,0.12959856,-0.14619026
498.0,-0.17691,-0.042409558,0.083873555,-0.16869266
499.0,-0.18454,-0.11468222,0.0033541098,-0.23271856
500.0,-0.1918,-0.1939111,-0.082580745,-0.30524147
501.0,-0.19862,-0.21086724,-0.09722905,-0.32450545
502.0,-0.2048,-0.21290092,-0.10497014,-0.32083172
503.0,-0.20988,-0.23360084,-0.12620321,-0.34099847
504.0,-0.21342,-0.22430058,-0.10898358,-0.33961758
505.0,-0.21539,-0.16619019,-0.018709809,-0.31367058
506.0,-0.21631,-0.07250321,0.044323154,-0.18932956
507.0,-0.21641,0.025769047,0.11519685,-0.06365875
508.0,-0.21565,0.06551208,0.15373188,-0.022707723
509.0,-0.21373,0.05801259,0.14676343,-0.03073825
510.0,-0.21013,0.021722998,0.11187717,-0.06843117
511.0,-0.20471,-0.019854583,0.07655047,-0.116259634
512.0,-0.19755,-0.036543388,0.06569667,-0.13878345
513.0,-0.18869,-0.014639966,0.08656613,-0.11584606
514.0,-0.17826,-0.018325415,0.08851066,-0.1251615
515.0,-0.16652,0.019765094,0.11720047,-0.07767028
516.0,-0.15381,0.10535692,0.18315504,0.027558789
517.0,-0.1405,0.15435354,0.23056856,0.07813854
518.0,-0.12689,0.16545233,0.24291863,0.08798604
519.0,-0.11296,0.14942868,0.2250931,0.073764265
520.0,-0.098592,0.11377964,0.19114584,0.03641344
521.0,-0.083921,0.07251983,0.15302095,-0.007981278
522.0,-0.069062,0.033197377,0.12157543,-0.055180673
523.0,-0.054224,0.015439487,0.110273995,-0.07939502
524.0,-0.039506,0.031756025,0.124880984,-0.06136894
525.0,-0.025279,0.11708309,0.19164467,0.042521507
526.0,-0.012149,0.14714031,0.22461337,0.06966725
527.0,-0.00054044,0.1501408,0.2317541,0.06852752
528.0,0.0096443,0.07638106,0.15875491,-0.0059928
529.0,0.019228,0.025429599,0.11132885,-0.06046965
530.0,0.028964,-0.009443073,0.080496885,-0.099383034
531.0,0.038774,0.0039123283,0.10914165,-0.10131699
532.0,0.047666,0.08112978,0.15808219,0.004177369
533.0,0.055055,0.11993956,0.19690108,0.04297804
534.0,0.061012,0.1138373,0.19454908,0.033125527
535.0,0.066074,0.042582825,0.13462546,-0.049459822
536.0,0.07153,0.022565974,0.12174639,-0.07661444
537.0,0.077521,0.103787564,0.18447745,0.023097672
538.0,0.082933,0.115833245,0.21197048,0.01969602
539.0,0.086788,0.14564589,0.2463444,0.04494737
540.0,0.088686,0.13410974,0.22841077,0.039808705
541.0,0.089333,0.06221148,0.15654238,-0.03211942
542.0,0.089677,-0.027895505,0.075334944,-0.13112596
543.0,0.090046,-0.07392267,0.03582316,-0.1836685
544.0,0.090125,-0.07816364,0.034067914,-0.19039519
545.0,0.08932,-0.06302009,0.04336808,-0.16940826
546.0,0.087371,-0.041100528,0.06058615,-0.1427872
547.0,0.084526,-0.017442226,0.078829385,-0.11371384
548.0,0.081224,0.00244688,0.096174724,-0.09128096
549.0,0.077937,0.014897741,0.10852178,-0.0787263
550.0,0.074891,0.018160723,0.11135417,-0.075032726
551.0,0.072209,0.055629104,0.14272928,-0.031471074
552.0,0.06993,0.11160338,0.18683401,0.03637275
553.0,0.067995,0.17105071,0.24359164,0.098509796
554.0,0.066344,0.15577449,0.22462273,0.08692626
555.0,0.065157,0.09108094,0.17155644,0.010605432
556.0,0.064992,0.038690332,0.12611374,-0.04873308
557.0,0.066153,0.01932545,0.11467557,-0.07602467
558.0,0.068525,0.048636183,0.14111073,-0.043838367
559.0,0.071576,0.13159546,0.2055442,0.05764672
560.0,0.074969,0.18055007,0.24695206,0.11414808
561.0,0.078443,0.20377675,0.27738398,0.13016951
562.0,0.081749,0.2130197,0.29402703,0.13201237
563.0,0.085039,0.21394834,0.30192032,0.12597635
564.0,0.08836,0.2014222,0.28689668,0.11594772
565.0,0.09138,0.16706419,0.24765173,0.08647666
566.0,0.093814,0.12863748,0.20390067,0.053374298
567.0,0.095586,0.09350878,0.16999948,0.017018087
568.0,0.096534,0.059776217,0.13835736,-0.018804923
569.0,0.096622,0.048795175,0.12979662,-0.03220627
570.0,0.095708,0.04204713,0.12571876,-0.041624498
571.0,0.093799,0.041381158,0.12623367,-0.04347136
572.0,0.09098,0.047943056,0.13148466,-0.03559854
573.0,0.087353,0.0855694,0.16114628,0.00999251
574.0,0.082972,0.117047034,0.18704036,0.047053702
575.0,0.077857,0.11457084,0.18123104,0.047910646
576.0,0.072207,0.11435536,0.18496302,0.0437477
577.0,0.066161,0.12611964,0.19914395,0.05309534
578.0,0.05978,0.13803637,0.23984438,0.036228366
579.0,0.052714,0.14183311,0.2748577,0.008808523
580.0,0.044701,0.13008532,0.2742586,-0.01408796
581.0,0.03599,0.10393353,0.23856299,-0.03069593
582.0,0.026889,0.057556823,0.18296939,-0.067855746
583.0,0.017217,0.015557353,0.12732707,-0.096212365
584.0,0.0068107,0.010538801,0.12812518,-0.10704757
585.0,-0.004409,0.013724301,0.14899826,-0.121549666
586.0,-0.016587,-0.027639693,0.09614856,-0.15142794
587.0,-0.02967,-0.11801087,-0.015722163,-0.22029957
588.0,-0.043438,-0.0685802,0.031412035,-0.16857244
589.0,-0.057501,-0.11775404,-0.017384104,-0.21812397
590.0,-0.07122,-0.10388233,0.017596215,-0.22536087
591.0,-0.084332,-0.0015515309,0.090613626,-0.09371669
592.0,-0.097776,-0.0039731245,0.11009537,-0.11804162
593.0,-0.112,0.024636546,0.14350991,-0.09423681
594.0,-0.12595,0.031926066,0.14436391,-0.08051178
595.0,-0.139,0.028496677,0.13146722,-0.074473865
596.0,-0.15128,-0.0007433955,0.101969324,-0.10345612
597.0,-0.16281,-0.051218644,0.055326186,-0.15776348
598.0,-0.17352,-0.07758316,0.023063652,-0.17822996
599.0,-0.18352,-0.04752023,0.055509795,-0.15055026
600.0,-0.19286,-0.0125343185,0.09170337,-0.11677201
601.0,-0.20161,-0.0104673505,0.102365,-0.1232997
602.0,-0.2098,-0.037145317,0.07703978,-0.15133041
603.0,-0.21736,-0.13172862,-0.02174887,-0.24170837
604.0,-0.22435,-0.17946644,-0.06784849,-0.2910844
605.0,-0.23053,-0.23854527,-0.11491306,-0.3621775
606.0,-0.2355,-0.26431078,-0.14801899,-0.38060257
607.0,-0.23859,-0.25897822,-0.14004374,-0.3779127
608.0,-0.23979,-0.19937687,-0.031762823,-0.36699092
609.0,-0.24016,-0.090768695,0.028253287,-0.20979068
610.0,-0.24024,-0.03885742,0.076084435,-0.15379927
611.0,-0.2399,-0.02306683,0.08856024,-0.1346939
612.0,-0.23852,-0.04559178,0.07169338,-0.16287693
613.0,-0.23539,-0.11460529,0.0060691014,-0.23527968
614.0,-0.23026,-0.15573055,-0.027649224,-0.28381187
615.0,-0.22319,-0.12698449,-0.0038190633,-0.2501499
616.0,-0.2151,-0.028317368,0.06487568,-0.121510416
617.0,-0.20696,0.021890745,0.112316966,-0.06853548
618.0,-0.19877,-0.037166715,0.06221649,-0.13654992
619.0,-0.18967,-0.08764483,0.0126592815,-0.18794894
620.0,-0.17881,-0.14918156,-0.038699493,-0.25966364
621.0,-0.16613,-0.1530176,-0.034689955,-0.27134523
622.0,-0.15234,-0.102598734,0.032795258,-0.23799273
623.0,-0.13809,-0.033070154,0.08123208,-0.1473724
624.0,-0.12322,0.006384275,0.1132478,-0.100479245
625.0,-0.1075,0.011763348,0.11850277,-0.094976075
626.0,-0.090698,0.03360429,0.13641186,-0.06920329
627.0,-0.072666,0.07058246,0.1628139,-0.02164898
628.0,-0.053864,0.1163779,0.19768402,0.035071768
629.0,-0.034466,0.12997763,0.20938282,0.05057244
630.0,-0.014685,0.09514818,0.18170142,0.008594938
631.0,0.0054494,0.08422127,0.174131,-0.0056884587
632.0,0.025868,0.1273769,0.20749682,0.047256984
633.0,0.046145,0.18985055,0.25540322,0.12429788
634.0,0.065748,0.21181346,0.2845449,0.13908204
635.0,0.084116,0.19821271,0.27181447,0.12461095
636.0,0.10112,0.13655245,0.21161741,0.061487496
637.0,0.1172,0.0849468,0.1701953,-0.0003017038
638.0,0.13249,0.06699953,0.1593656,-0.025366537
639.0,0.14672,0.06408441,0.15670866,-0.028539836
640.0,0.1595,0.06686903,0.16231182,-0.028573759
641.0,0.17068,0.0825373,0.17704493,-0.011970334
642.0,0.18037,0.12383393,0.20977445,0.037893414
643.0,0.18861,0.20057654,0.2650652,0.13608791
644.0,0.19527,0.1975015,0.28018603,0.11481696
645.0,0.1999,0.21396847,0.30393034,0.124006614
646.0,0.20235,0.19320458,0.2805269,0.105882265
647.0,0.20318,0.1048691,0.19396028,0.015777916
648.0,0.20323,0.031480912,0.1321606,-0.06919877
649.0,0.20279,-0.00042600738,0.105442375,-0.10629439
650.0,0.20174,-0.0021431472,0.10066126,-0.10494755
651.0,0.19969,0.005878069,0.10778688,-0.09603074
652.0,0.19661,0.025584092,0.124584675,-0.07341649
653.0,0.19289,0.053717066,0.15668371,-0.049249586
654.0,0.18897,0.08825621,0.1928558,-0.016343385
655.0,0.18509,0.13300641,0.22642134,0.039591476
656.0,0.18151,0.17408368,0.25464183,0.09352553
657.0,0.17842,0.22173037,0.2906922,0.15276851
658.0,0.17588,0.2482538,0.32041425,0.17609337
659.0,0.17374,0.26054144,0.3429879,0.178095
660.0,0.17158,0.26275986,0.37009582,0.15542391
661.0,0.16903,0.25210437,0.35648894,0.1477198
662.0,0.16617,0.17372939,0.26468357,0.082775205
663.0,0.16341,0.07584409,0.16643876,-0.0147505775
664.0,0.16109,0.037666105,0.13751198,-0.062179774
665.0,0.15893,0.07838466,0.16524115,-0.008471824
666.0,0.15609,0.15082894,0.22605976,0.07559813
667.0,0.15173,0.168453,0.24967743,0.08722855
668.0,0.14582,0.086566016,0.16847241,0.004659623
669.0,0.1392,0.015869625,0.108741306,-0.077002056
670.0,0.13274,-0.015727779,0.0870124,-0.118467964
671.0,0.12664,0.027175242,0.121250935,-0.066900454
672.0,0.12025,0.11670461,0.19066088,0.042748347
673.0,0.11299,0.123477355,0.19554172,0.051412985
674.0,0.10512,0.0867261,0.16905501,0.0043971837
675.0,0.097509,0.06385494,0.15366024,-0.025950365
676.0,0.090903,0.13191554,0.20286196,0.060969107
677.0,0.084896,0.11170496,0.19559863,0.027811281
678.0,0.078444,0.13074139,0.23696809,0.02451469
679.0,0.071017,0.12291165,0.22135776,0.024465531
680.0,0.06318,0.06408339,0.1625137,-0.03434693
681.0,0.055944,-0.0034781871,0.10018964,-0.10714601
682.0,0.049607,-0.0608826,0.052562967,-0.17432816
683.0,0.044227,-0.07242135,0.043495066,-0.18833777
684.0,0.039042,-0.018941393,0.07884396,-0.11672675
685.0,0.032935,0.013416821,0.101900294,-0.075066656
686.0,0.026197,0.016133416,0.10155441,-0.06928758
687.0,0.019427,0.0101729175,0.096003056,-0.07565722
688.0,0.013206,0.030193996,0.109378606,-0.04899062
689.0,0.0075111,0.06475197,0.14210394,-0.012600012
690.0,0.0020163,0.035932865,0.11434463,-0.0424789
691.0,-0.0032768,-0.010073373,0.0714245,-0.09157124
692.0,-0.008125,-0.00036663696,0.07930366,-0.08003693
693.0,-0.012462,0.06723597,0.1430856,-0.0086136535
694.0,-0.016623,0.09684556,0.19523607,-0.0015449524
695.0,-0.02109,0.097302735,0.20523289,-0.010627419
696.0,-0.025961,0.07281973,0.17742851,-0.031789057
697.0,-0.030868,0.02732094,0.12329145,-0.068649575
698.0,-0.035782,-0.026885904,0.064118624,-0.11789043
699.0,-0.040875,-0.066211276,0.023727968,-0.15615052
700.0,-0.046246,-0.10373507,-0.011424854,-0.19604528
701.0,-0.051818,-0.12468318,-0.0266814,-0.22268495
702.0,-0.057318,-0.13493858,-0.037764132,-0.23211303
703.0,-0.062365,-0.12658432,-0.024391145,-0.2287775
704.0,-0.066805,-0.08046486,0.02648171,-0.18741143
705.0,-0.070895,-0.016130546,0.07773452,-0.10999561
706.0,-0.074704,0.0074560265,0.09971606,-0.084804006
707.0,-0.077742,-0.005652732,0.090882406,-0.10218787
708.0,-0.079278,0.0021658973,0.0984536,-0.09412181
709.0,-0.078834,0.020921918,0.117008805,-0.075164974
710.0,-0.076569,0.0929035,0.17346579,0.012341216
711.0,-0.072824,0.15048954,0.21908975,0.081889324
712.0,-0.067829,0.17087373,0.24400485,0.09774262
713.0,-0.061804,0.18205585,0.26418105,0.09993065
714.0,-0.054731,0.19468118,0.289733,0.09962939
715.0,-0.046993,0.19330558,0.32134616,0.065265
716.0,-0.039262,0.18371983,0.3244384,0.04300125
717.0,-0.031825,0.15105185,0.2869919,0.015111789
718.0,-0.024738,0.10126741,0.22048803,-0.017953202
719.0,-0.018327,0.06594168,0.17250414,-0.04062079
720.0,-0.013187,0.069551356,0.17827056,-0.03916785
721.0,-0.0096997,0.07393538,0.22093335,-0.07306258
722.0,-0.0082235,0.05754448,0.20674221,-0.09165324
723.0,-0.008951,0.028541679,0.1730809,-0.115997545
724.0,-0.011865,-0.023378685,0.10871394,-0.15547131
725.0,-0.016866,-0.08675781,0.028132707,-0.20164832
726.0,-0.023888,-0.14798608,-0.03977488,-0.25619727
727.0,-0.032765,-0.19824293,-0.09663109,-0.2998548
728.0,-0.043279,-0.1997278,-0.09561004,-0.30384558
729.0,-0.055144,-0.17928718,-0.07280494,-0.2857694
730.0,-0.068091,-0.10693556,-0.018724442,-0.19514668
731.0,-0.0819,-0.039712224,0.063189134,-0.14261357
732.0,-0.096525,-0.01798813,0.11517361,-0.15114987
733.0,-0.11177,-0.027207263,0.10594111,-0.16035563
734.0,-0.12723,-0.081996225,0.050528802,-0.21452126
735.0,-0.1426,-0.013856361,0.10126481,-0.12897754
736.0,-0.15752,-0.04213341,0.068380624,-0.15264744
737.0,-0.17148,-0.09247672,0.028013252,-0.21296668
738.0,-0.18409,-0.09150368,0.025880575,-0.20888793
739.0,-0.19569,0.02909714,0.120310895,-0.062116615
740.0,-0.20704,0.07374445,0.16956183,-0.022072934
741.0,-0.2177,0.084687196,0.18629582,-0.01692143
742.0,-0.22694,0.057234056,0.1553267,-0.04085859
743.0,-0.23484,-0.023118492,0.078957185,-0.12519418
744.0,-0.24139,-0.08869721,0.019554712,-0.19694912
745.0,-0.2465,-0.10817188,0.0013709962,-0.21771476
746.0,-0.25017,-0.04810051,0.04579466,-0.14199567
747.0,-0.25276,0.055555593,0.14359304,-0.032481853
748.0,-0.25476,0.065908216,0.15998223,-0.02816581
749.0,-0.25604,0.014334816,0.11295463,-0.084285006
750.0,-0.25636,-0.06915932,0.025289677,-0.16360831
751.0,-0.25572,-0.0891632,0.0066856593,-0.18501206
752.0,-0.25394,-0.052048627,0.037676286,-0.14177354
753.0,-0.25142,0.035666816,0.12622768,-0.054894045
754.0,-0.24886,0.050870467,0.15078224,-0.049041312
755.0,-0.24632,0.029706845,0.13118997,-0.07177628
756.0,-0.24349,-0.04724804,0.0520848,-0.14658087
757.0,-0.24024,-0.111590505,-0.01269158,-0.21048942
758.0,-0.23677,-0.064295314,0.02786512,-0.15645576
759.0,-0.23324,-0.015394979,0.10581642,-0.13660638
760.0,-0.23008,-0.0075343302,0.13230836,-0.14737701
761.0,-0.22741,-0.031636093,0.099316195,-0.16258837
762.0,-0.22507,-0.10302863,0.020416416,-0.22647369
763.0,-0.22312,-0.14197354,-0.018043578,-0.2659035
764.0,-0.22142,-0.17197451,-0.04905864,-0.29489037
765.0,-0.21997,-0.16700473,-0.052812383,-0.28119707
766.0,-0.21876,-0.10049271,-0.0075567663,-0.19342865
767.0,-0.21801,-0.10560878,-0.015034765,-0.1961828
768.0,-0.21784,-0.12585805,-0.026814997,-0.22490111
769.0,-0.21757,-0.12417912,-0.019347861,-0.22901037
770.0,-0.21638,-0.1683369,-0.06590949,-0.2707643
771.0,-0.21375,-0.16340457,-0.044053838,-0.28275532
772.0,-0.20997,-0.09677282,0.03892289,-0.23246853
773.0,-0.2057,0.0021032623,0.10350352,-0.099296995
774.0,-0.20119,0.057237852,0.14383397,-0.029358264
775.0,-0.19607,0.048148144,0.14016195,-0.043865662
776.0,-0.18944,-0.011415537,0.09178996,-0.11462104
777.0,-0.18058,-0.02787941,0.078444295,-0.1342031
778.0,-0.16934,-0.029770453,0.07786088,-0.13740177
779.0,-0.15625,0.00058367266,0.11022275,-0.10905541
780.0,-0.14199,0.053640377,0.14811848,-0.04083773
781.0,-0.12665,0.100841105,0.18858382,0.013098396
782.0,-0.1103,0.123540945,0.20827061,0.03881129
783.0,-0.092922,0.129989,0.21007432,0.049903676
784.0,-0.074504,0.14823964,0.2184223,0.07805698
785.0,-0.055335,0.17985526,0.25080046,0.10891005
786.0,-0.035953,0.19316515,0.26866105,0.117669255
787.0,-0.016883,0.17800516,0.24980634,0.10620397
788.0,0.0016577,0.14632173,0.21668686,0.0759566
789.0,0.01962,0.11107056,0.18587172,0.03626939
790.0,0.036891,0.10346861,0.17807275,0.02886448
791.0,0.053155,0.118866496,0.19362198,0.044111013
792.0,0.067927,0.13257553,0.2113316,0.053819448
793.0,0.080768,0.14054242,0.21855459,0.06253025
794.0,0.091458,0.13428527,0.21121497,0.057355568
795.0,0.1,0.108658396,0.1880329,0.029283889
796.0,0.10656,0.07080261,0.14895993,-0.007354729
797.0,0.11141,0.023421494,0.11283493,-0.06599194
798.0,0.1149,0.021158159,0.11503194,-0.072715625
799.0,0.11719,0.031485885,0.12659474,-0.06362297
800.0,0.11818,0.09855623,0.18082249,0.016289957
801.0,0.11761,0.16013858,0.23266466,0.087612495
802.0,0.1154,0.16777234,0.23815444,0.09739023
803.0,0.11196,0.13846405,0.2074408,0.0694873
804.0,0.1081,0.098365776,0.1777448,0.018986754
805.0,0.10445,0.09460129,0.17831868,0.010883905
806.0,0.10101,0.15519771,0.22542466,0.08497076
807.0,0.097178,0.17448883,0.26268363,0.08629401
808.0,0.092442,0.17735378,0.2689325,0.08577507
809.0,0.087008,0.103779204,0.18468244,0.022875965
810.0,0.081762,0.029280929,0.123653635,-0.065091774
811.0,0.077479,0.0010638537,0.10321656,-0.10108885
812.0,0.074158,0.04672762,0.13817033,-0.04471509
813.0,0.07095,0.13355632,0.20424438,0.06286827
814.0,0.067085,0.15593572,0.23160341,0.080268025
815.0,0.062534,0.13001584,0.20590615,0.05412551
816.0,0.058066,0.043193918,0.13406436,-0.047676522
817.0,0.054741,0.015749518,0.110287726,-0.0787887
818.0,0.052899,0.02349351,0.12206435,-0.075077325
819.0,0.051897,0.107382305,0.18304473,0.03171988
820.0,0.050842,0.1228315,0.20001107,0.045651935
821.0,0.049281,0.15091665,0.23297887,0.06885444
822.0,0.047304,0.14647251,0.22942191,0.063523114
823.0,0.045598,0.102965094,0.18459058,0.021339618
824.0,0.044583,0.08056934,0.15671954,0.0044191554
825.0,0.043958,0.10379517,0.18327928,0.024311058
826.0,0.043023,0.123262145,0.21959725,0.026927046
827.0,0.041071,0.11272046,0.21263029,0.012810633
828.0,0.038037,0.054686494,0.14577076,-0.036397777
829.0,0.034373,-0.012692609,0.07719647,-0.10258169
830.0,0.030534,-0.058788992,0.042319544,-0.15989754
831.0,0.026705,-0.05285722,0.05151643,-0.15723087
832.0,0.022585,0.039912235,0.12244585,-0.042621378
833.0,0.017445,0.10036771,0.17916988,0.021565542
834.0,0.011003,0.117506824,0.20249343,0.03252022
835.0,0.0035529,0.09426111,0.18041265,0.008109562
836.0,-0.0041847,0.055866517,0.13729504,-0.02556201
837.0,-0.011808,0.048268937,0.12640804,-0.029870175
838.0,-0.019454,0.073192656,0.1662094,-0.019824088
839.0,-0.027562,0.07338782,0.17992729,-0.033151656
840.0,-0.036346,0.036204696,0.13521704,-0.06280764
841.0,-0.045483,-0.05566526,0.03763144,-0.14896196
842.0,-0.054538,-0.08198167,0.0167287,-0.18069203
843.0,-0.063108,-0.0947869,0.010779589,-0.20035338
844.0,-0.071026,-0.03792786,0.0541998,-0.13005552
845.0,-0.078755,0.055418994,0.13366488,-0.022826884
846.0,-0.086799,0.08257381,0.16792251,-0.0027748942
847.0,-0.095048,0.08614557,0.18251693,-0.01022578
848.0,-0.10308,0.07109027,0.1702281,-0.028047554
849.0,-0.11057,0.043326266,0.13761511,-0.05096259
850.0,-0.11745,-0.005272196,0.0798037,-0.09034809
851.0,-0.12377,-0.062489726,0.027718723,-0.15269817
852.0,-0.12937,-0.09140043,0.008726329,-0.19152719
853.0,-0.1341,-0.074162655,0.025766417,-0.17409173
854.0,-0.13789,-0.058958985,0.040290862,-0.15820883
855.0,-0.14081,-0.047788467,0.053029668,-0.1486066
856.0,-0.14263,-0.021874757,0.07293561,-0.11668512
857.0,-0.14295,-0.035314266,0.059884872,-0.1305134
858.0,-0.14129,-0.04094872,0.054207325,-0.13610476
859.0,-0.13766,-0.014765759,0.107753925,-0.13728544
860.0,-0.13238,0.031297356,0.15385906,-0.09126435
861.0,-0.1252,0.09561829,0.19200595,-0.00076936185
862.0,-0.11608,0.14122926,0.22856104,0.053897478
863.0,-0.10511,0.15528212,0.23998077,0.07058348
864.0,-0.092089,0.13968801,0.22685261,0.05252342
865.0,-0.076975,0.15637983,0.23885371,0.07390596
866.0,-0.060052,0.19121866,0.2618037,0.12063363
867.0,-0.041993,0.20337914,0.27217484,0.13458343
868.0,-0.023184,0.19487092,0.26176167,0.12798016
869.0,-0.0040153,0.16875061,0.24003983,0.0974614
870.0,0.015496,0.15710256,0.23585081,0.07835429
871.0,0.035332,0.15209998,0.22832164,0.07587833
872.0,0.054966,0.17485975,0.24347165,0.106247835
873.0,0.073838,0.18709877,0.2543929,0.11980466
874.0,0.091308,0.19651546,0.2718317,0.12119922
875.0,0.10706,0.19094415,0.2707854,0.1111029
876.0,0.12101,0.14917557,0.22685137,0.071499765
877.0,0.13338,0.09440539,0.17473082,0.014079958
878.0,0.14437,0.06879455,0.15770595,-0.02011685
879.0,0.15382,0.090248615,0.17351042,0.0069868118
880.0,0.16137,0.13028817,0.20261128,0.057965055
881.0,0.16669,0.14075863,0.21260828,0.06890899
882.0,0.16993,0.10672608,0.18777369,0.02567847
883.0,0.17169,0.07948108,0.16876586,-0.0098036975
884.0,0.17251,0.08498286,0.17590463,-0.0059389174
885.0,0.17259,0.13867715,0.21848577,0.058868527
886.0,0.17163,0.18486264,0.25390574,0.115819536
887.0,0.16947,0.1946351,0.26269826,0.12657192
888.0,0.16634,0.1708225,0.24028184,0.10136317
889.0,0.16281,0.12643889,0.20563944,0.047238335
890.0,0.15956,0.14285709,0.21801312,0.06770106
891.0,0.15653,0.18369484,0.25096974,0.116419934
892.0,0.15307,0.19933283,0.27852315,0.120142534
893.0,0.14876,0.19185555,0.27608153,0.10762957
894.0,0.14381,0.13076517,0.208273,0.053257346
895.0,0.13887,0.07041453,0.15655145,-0.015722394
896.0,0.13444,0.07657333,0.1623407,-0.009194039
897.0,0.13026,0.118327565,0.19365168,0.043003462
898.0,0.12569,0.13957754,0.20903185,0.07012323
899.0,0.12038,0.14552025,0.219152,0.0718885
900.0,0.11441,0.15159819,0.22992533,0.07327104
901.0,0.10792,0.15989563,0.2570513,0.06273998
