x,muTest,muModel,p3sigmaModel,m3sigmaModel
497.0,0.27903,0.23899785,0.29371214,0.18428355
498.0,0.27546,0.23040062,0.2829659,0.17783536
499.0,0.27124,0.2241602,0.2809915,0.1673289
500.0,0.26624,0.21524611,0.27436972,0.1561225
501.0,0.26036,0.20759992,0.2683752,0.14682466
502.0,0.25354,0.20016308,0.26351342,0.13681275
503.0,0.24558,0.18852916,0.25570947,0.12134884
504.0,0.23642,0.17784646,0.2462486,0.10944433
505.0,0.22598,0.16856655,0.242953,0.094180115
506.0,0.21415,0.15635386,0.23564732,0.0770604
507.0,0.2009,0.13654824,0.21685821,0.056238264
508.0,0.18624,0.12325088,0.20708773,0.039414033
509.0,0.17014,0.10454461,0.19301966,0.016069561
510.0,0.15268,0.087814115,0.18070993,-0.0050816983
511.0,0.134,0.07264204,0.17070465,-0.025420561
512.0,0.11414,0.056456674,0.15992467,-0.047011327
513.0,0.09323,0.0525176,0.16283387,-0.05779866
514.0,0.071424,0.025945948,0.13149054,-0.07959865
515.0,0.048893,0.0051765908,0.11512787,-0.10477469
516.0,0.025863,-0.0078054187,0.10373333,-0.119344175
517.0,0.0025108,-0.021682218,0.09749354,-0.14085796
518.0,-0.02093,-0.038286384,0.07765004,-0.15422282
519.0,-0.044206,-0.051599972,0.064735,-0.16793495
520.0,-0.067176,-0.06660533,0.049139336,-0.18235
521.0,-0.089648,-0.08073104,0.042223386,-0.20368546
522.0,-0.11142,-0.09124965,0.030434318,-0.21293363
523.0,-0.13233,-0.10129582,0.020181365,-0.22277302
524.0,-0.15224,-0.1160059,0.004196793,-0.23620859
525.0,-0.17105,-0.120709226,0.0025901496,-0.2440086
526.0,-0.18862,-0.13334249,-0.01458735,-0.25209764
527.0,-0.20493,-0.14351948,-0.02770193,-0.259337
528.0,-0.21991,-0.14949001,-0.033827797,-0.26515222
529.0,-0.23351,-0.15448837,-0.042180143,-0.2667966
530.0,-0.24578,-0.1561847,-0.044454217,-0.2679152
531.0,-0.25671,-0.16666985,-0.052884124,-0.28045556
532.0,-0.26631,-0.17029916,-0.057467744,-0.2831306
533.0,-0.27466,-0.16977121,-0.051214285,-0.28832814
534.0,-0.28177,-0.17829245,-0.067004845,-0.28958005
535.0,-0.28769,-0.18721366,-0.0774084,-0.29701892
536.0,-0.29257,-0.18986598,-0.08080773,-0.2989242
537.0,-0.29642,-0.19074452,-0.07651551,-0.30497354
538.0,-0.29943,-0.19272287,-0.0763244,-0.30912134
539.0,-0.30158,-0.19675224,-0.085697606,-0.30780685
540.0,-0.30299,-0.19388077,-0.08056171,-0.30719984
541.0,-0.30382,-0.2013307,-0.08981168,-0.31284973
542.0,-0.30405,-0.19896127,-0.083362535,-0.31456
543.0,-0.3038,-0.2082058,-0.100274235,-0.31613737
544.0,-0.30321,-0.21221317,-0.106592104,-0.31783426
545.0,-0.30228,-0.21826501,-0.11342168,-0.32310835
546.0,-0.3011,-0.22013335,-0.11638329,-0.3238834
547.0,-0.29977,-0.22403193,-0.12212096,-0.32594287
548.0,-0.29831,-0.22288865,-0.12045452,-0.32532278
549.0,-0.29679,-0.2203394,-0.1171249,-0.32355392
550.0,-0.2952,-0.22729813,-0.12590346,-0.3286928
551.0,-0.29365,-0.22125445,-0.11509366,-0.32741523
552.0,-0.29215,-0.21894866,-0.114977434,-0.3229199
553.0,-0.29073,-0.21109834,-0.10480727,-0.31738943
554.0,-0.28936,-0.22107002,-0.11992085,-0.3222192
555.0,-0.28809,-0.22518657,-0.12249203,-0.3278811
556.0,-0.28693,-0.22539815,-0.1292893,-0.321507
557.0,-0.28586,-0.22534493,-0.12917882,-0.32151103
558.0,-0.28492,-0.2237741,-0.13007593,-0.31747228
559.0,-0.28405,-0.22313668,-0.13272198,-0.31355137
560.0,-0.28329,-0.22300452,-0.13956034,-0.3064487
561.0,-0.28263,-0.22186156,-0.1405485,-0.30317461
562.0,-0.28203,-0.21979155,-0.14002606,-0.29955703
563.0,-0.28147,-0.20671983,-0.12643225,-0.2870074
564.0,-0.28094,-0.21856749,-0.13915356,-0.29798144
565.0,-0.28045,-0.21361682,-0.13771954,-0.2895141
566.0,-0.27995,-0.20467618,-0.13093254,-0.27841982
567.0,-0.27942,-0.19804811,-0.119424194,-0.27667204
568.0,-0.27886,-0.20404297,-0.12678228,-0.28130364
569.0,-0.27821,-0.20303331,-0.124212645,-0.28185397
570.0,-0.27741,-0.20204467,-0.12064264,-0.2834467
571.0,-0.27652,-0.18969983,-0.106186464,-0.2732132
572.0,-0.27542,-0.17150225,-0.08814463,-0.25485986
573.0,-0.27405,-0.14164396,-0.05930288,-0.22398503
574.0,-0.27235,-0.118833564,-0.03537363,-0.2022935
575.0,-0.27014,-0.102778174,-0.021962725,-0.18359363
576.0,-0.2674,-0.07401684,0.008551657,-0.15658534
577.0,-0.26399,-0.039473932,0.040592033,-0.1195399
578.0,-0.25978,-0.01910008,0.06312026,-0.101320416
579.0,-0.25468,-0.0041832407,0.07898148,-0.08734796
580.0,-0.24853,0.013500519,0.09687158,-0.06987054
581.0,-0.24121,0.029966343,0.113226116,-0.053293426
582.0,-0.23262,0.03508789,0.12138217,-0.051206388
583.0,-0.22258,0.05405714,0.13844849,-0.030334208
584.0,-0.21102,0.07259863,0.15660983,-0.011412568
585.0,-0.19789,0.08802463,0.17170572,0.0043435395
586.0,-0.18318,0.09428051,0.17992067,0.008640356
587.0,-0.16688,0.105908155,0.18965454,0.022161767
588.0,-0.14912,0.118688345,0.20215517,0.03522151
589.0,-0.12996,0.13212605,0.21508783,0.049164258
590.0,-0.10945,0.14735939,0.23052442,0.064194344
591.0,-0.087774,0.15582846,0.23893961,0.07271732
592.0,-0.065091,0.16221981,0.24577321,0.078666404
593.0,-0.041633,0.17601115,0.25834185,0.093680434
594.0,-0.017583,0.18164082,0.26420408,0.09907755
595.0,0.0067684,0.19474764,0.2762964,0.113198884
596.0,0.031216,0.20287056,0.28344375,0.12229737
597.0,0.055545,0.21816035,0.29830906,0.13801163
598.0,0.079507,0.2178922,0.29707986,0.13870452
599.0,0.10288,0.21813989,0.29807556,0.13820422
600.0,0.12549,0.2311815,0.3107945,0.1515685
601.0,0.14716,0.23227489,0.3104853,0.15406448
602.0,0.16773,0.23636253,0.31586105,0.15686402
603.0,0.18711,0.24572344,0.32336232,0.16808456
604.0,0.20518,0.2479087,0.32462078,0.17119661
605.0,0.2219,0.24504025,0.3222224,0.16785811
606.0,0.23718,0.25340158,0.329587,0.17721614
607.0,0.25101,0.25585064,0.33255953,0.17914174
608.0,0.2634,0.25912818,0.33414227,0.1841141
609.0,0.27433,0.26342955,0.337813,0.18904611
610.0,0.28389,0.26542574,0.34017086,0.19068061
611.0,0.29207,0.27009144,0.34202772,0.19815516
612.0,0.29899,0.26995462,0.34319916,0.19671008
613.0,0.30473,0.26958025,0.34263822,0.19652227
614.0,0.30931,0.2701044,0.3425137,0.1976951
615.0,0.31283,0.2717299,0.34276116,0.20069861
616.0,0.31543,0.2733919,0.34337407,0.20340972
617.0,0.31719,0.27693108,0.34637868,0.20748349
618.0,0.31822,0.281353,0.350614,0.21209198
619.0,0.31855,0.2807712,0.34863627,0.2129061
620.0,0.31832,0.28272226,0.3491935,0.21625103
621.0,0.31765,0.2823879,0.3483721,0.21640371
622.0,0.31656,0.27532202,0.3413211,0.20932293
623.0,0.31519,0.28187358,0.3467523,0.21699487
624.0,0.31354,0.27453333,0.33854008,0.21052659
625.0,0.31173,0.27585405,0.33791378,0.21379432
626.0,0.30981,0.28244057,0.34295645,0.22192469
627.0,0.30783,0.28035924,0.33994544,0.22077304
628.0,0.30581,0.28436282,0.3419074,0.22681823
629.0,0.30378,0.2981293,0.35236213,0.24389645
630.0,0.30183,0.29187334,0.3447653,0.23898137
631.0,0.29992,0.28807744,0.33979517,0.23635973
632.0,0.29809,0.2903962,0.3421665,0.23862591
633.0,0.29635,0.28845105,0.33846006,0.23844203
634.0,0.29469,0.28881994,0.33903137,0.23860851
635.0,0.29313,0.28868496,0.3386119,0.23875804
636.0,0.29166,0.28608453,0.3352117,0.23695737
637.0,0.29022,0.2821184,0.33100444,0.23323238
638.0,0.28883,0.28228268,0.33312714,0.23143823
639.0,0.28747,0.2737378,0.323345,0.22413057
640.0,0.28608,0.26953644,0.32096246,0.21811041
641.0,0.28462,0.26148742,0.31271595,0.21025892
642.0,0.28302,0.25238308,0.30291888,0.20184729
643.0,0.2812,0.24589173,0.2977832,0.19400029
644.0,0.27901,0.24165949,0.2966711,0.1866479
645.0,0.27632,0.23737507,0.29492962,0.17982051
646.0,0.27304,0.22840308,0.2884574,0.16834876
647.0,0.26901,0.21749207,0.28139502,0.15358913
648.0,0.26411,0.21000151,0.2814247,0.13857833
649.0,0.25817,0.19992092,0.27273187,0.12710997
650.0,0.25106,0.19290788,0.26820964,0.117606126
651.0,0.24258,0.17710356,0.25893575,0.09527138
652.0,0.23263,0.16914727,0.2530633,0.085231245
653.0,0.22109,0.15058938,0.24620715,0.054971598
654.0,0.2079,0.1256475,0.21477954,0.03651546
655.0,0.19304,0.100813486,0.19128478,0.010342203
656.0,0.17653,0.079566345,0.17275313,-0.013620444
657.0,0.15848,0.06313772,0.1724554,-0.046179973
658.0,0.13889,0.044671055,0.16092928,-0.07158716
659.0,0.11791,0.02349262,0.13522467,-0.08823943
660.0,0.095703,0.008685118,0.13106237,-0.11369214
661.0,0.072462,-0.014108614,0.105295435,-0.13351266
662.0,0.048458,-0.028642,0.09865703,-0.15594102
663.0,0.023869,-0.04670723,0.07986678,-0.17328124
664.0,-0.0010333,-0.05901664,0.07548638,-0.19351967
665.0,-0.025996,-0.075779215,0.056410596,-0.20796902
666.0,-0.050765,-0.08994223,0.038172647,-0.21805711
667.0,-0.075127,-0.10130055,0.025917575,-0.22851868
668.0,-0.098835,-0.11094728,0.011037588,-0.23293215
669.0,-0.12169,-0.12167977,0.0044862777,-0.24784581
670.0,-0.14357,-0.13540219,-0.011851743,-0.25895262
671.0,-0.16428,-0.14303088,-0.022780836,-0.26328093
672.0,-0.1837,-0.15193917,-0.032285407,-0.27159292
673.0,-0.20177,-0.16493154,-0.050791755,-0.27907133
674.0,-0.21837,-0.17227423,-0.05976458,-0.2847839
675.0,-0.23351,-0.17053825,-0.057363227,-0.28371328
676.0,-0.24714,-0.1766243,-0.06523195,-0.28801665
677.0,-0.25929,-0.1778954,-0.06704727,-0.28874353
678.0,-0.26995,-0.1869344,-0.07527933,-0.29858947
679.0,-0.27914,-0.18978144,-0.07907596,-0.30048692
680.0,-0.287,-0.1927189,-0.08403543,-0.30140236
681.0,-0.29353,-0.19744124,-0.087773874,-0.30710858
682.0,-0.29882,-0.20624514,-0.10089273,-0.31159756
683.0,-0.30297,-0.20828179,-0.10496624,-0.31159735
684.0,-0.30609,-0.20121127,-0.096280664,-0.30614188
685.0,-0.30826,-0.20590442,-0.099711835,-0.312097
686.0,-0.30957,-0.2054319,-0.100314535,-0.31054926
687.0,-0.3101,-0.2078407,-0.103044316,-0.3126371
688.0,-0.31001,-0.22242814,-0.12275253,-0.32210374
689.0,-0.30936,-0.22151081,-0.11919561,-0.32382601
690.0,-0.30821,-0.2248478,-0.12407957,-0.325616
691.0,-0.30672,-0.22380936,-0.12873216,-0.31888658
692.0,-0.30485,-0.21960174,-0.13015845,-0.30904502
693.0,-0.30279,-0.21919365,-0.13418052,-0.3042068
694.0,-0.30055,-0.2158994,-0.13590685,-0.29589194
695.0,-0.29815,-0.21591803,-0.1369477,-0.29488838
696.0,-0.29572,-0.21395634,-0.13847679,-0.2894359
697.0,-0.29326,-0.20782955,-0.13130714,-0.28435194
698.0,-0.2908,-0.21090294,-0.13619605,-0.28560984
699.0,-0.28832,-0.20559165,-0.13001007,-0.28117323
700.0,-0.28587,-0.20857236,-0.12635171,-0.290793
701.0,-0.28345,-0.20067234,-0.12075348,-0.2805912
702.0,-0.28106,-0.1840947,-0.10583586,-0.26235354
703.0,-0.27867,-0.14556232,-0.066011384,-0.22511326
704.0,-0.27625,-0.12507601,-0.044516608,-0.20563541
705.0,-0.27368,-0.08872311,-0.00795123,-0.16949499
706.0,-0.27087,-0.072653845,0.009708181,-0.15501587
707.0,-0.2677,-0.051681522,0.031233009,-0.13459605
708.0,-0.26402,-0.024248835,0.05736996,-0.105867624
709.0,-0.25973,-0.016952837,0.06690761,-0.10081328
710.0,-0.25467,0.0036219254,0.08668389,-0.079440035
711.0,-0.24867,0.01785804,0.1022408,-0.066524714
712.0,-0.24157,0.038825855,0.1244423,-0.046790592
713.0,-0.23322,0.05784532,0.14368077,-0.027990129
714.0,-0.22341,0.06661095,0.15478916,-0.02156727
715.0,-0.21204,0.081844345,0.16741621,-0.003727533
716.0,-0.199,0.09686523,0.18377256,0.009957887
717.0,-0.18432,0.11386214,0.20022611,0.02749817
718.0,-0.168,0.12944753,0.21350572,0.045389347
719.0,-0.15004,0.13474129,0.21946514,0.050017454
720.0,-0.13055,0.14727354,0.2299557,0.06459137
721.0,-0.10959,0.15568325,0.24027082,0.071095675
722.0,-0.087339,0.1679028,0.2521124,0.08369322
723.0,-0.06405,0.17840642,0.26084965,0.09596317
724.0,-0.039895,0.19548653,0.2775784,0.11339464
725.0,-0.015111,0.20122974,0.2834905,0.11896896
726.0,0.0099627,0.21104465,0.29287365,0.12921566
727.0,0.035152,0.21909885,0.2999301,0.13826762
728.0,0.060139,0.2258175,0.30360574,0.14802927
729.0,0.084779,0.2288729,0.30730388,0.15044191
730.0,0.10879,0.23598461,0.31289107,0.15907814
731.0,0.13193,0.24037638,0.31902593,0.16172683
732.0,0.15406,0.244512,0.32185432,0.16716969
733.0,0.17504,0.24671686,0.32349443,0.16993928
734.0,0.19472,0.25813395,0.33572656,0.18054134
735.0,0.21302,0.27110815,0.35026544,0.19195084
736.0,0.22984,0.26896885,0.34518057,0.19275713
737.0,0.24516,0.264554,0.34202975,0.18707824
738.0,0.25896,0.26990414,0.34653884,0.19326943
739.0,0.27121,0.26645288,0.34289426,0.19001149
740.0,0.28196,0.26684782,0.34202036,0.19167528
741.0,0.29127,0.27084166,0.34331244,0.19837089
742.0,0.29914,0.2707563,0.34147745,0.20003517
743.0,0.30567,0.27044204,0.33979678,0.2010873
744.0,0.31095,0.27125376,0.3397474,0.20276013
745.0,0.31503,0.27196905,0.3395048,0.20443329
746.0,0.31806,0.27617013,0.34282684,0.20951341
747.0,0.32009,0.28160265,0.34613746,0.21706782
748.0,0.32126,0.27852586,0.3433646,0.21368712
749.0,0.32161,0.2782806,0.3426212,0.21393996
750.0,0.32131,0.2762014,0.33667397,0.21572882
751.0,0.32042,0.2903615,0.3463334,0.23438957
752.0,0.31902,0.28579712,0.3412242,0.23037004
753.0,0.31723,0.28694108,0.33925328,0.23462889
754.0,0.31507,0.28478572,0.33607274,0.23349869
755.0,0.31266,0.28752682,0.33917013,0.2358835
756.0,0.31002,0.28947368,0.3409997,0.23794767
757.0,0.30724,0.28148535,0.33235538,0.23061532
758.0,0.30434,0.2766298,0.32698712,0.2262725
759.0,0.30132,0.27790833,0.32989097,0.22592567
760.0,0.29825,0.27813083,0.33080307,0.22545859
761.0,0.29509,0.26462743,0.3157934,0.21346147
762.0,0.29179,0.26166445,0.31762373,0.20570517
763.0,0.28829,0.25604245,0.31619307,0.19589183
764.0,0.28443,0.25293216,0.3161648,0.18969953
765.0,0.28017,0.24461308,0.30842724,0.18079892
766.0,0.27532,0.23604238,0.29861262,0.17347214
767.0,0.26978,0.22565033,0.2921381,0.15916255
768.0,0.26339,0.21842635,0.2885238,0.14832889
769.0,0.25597,0.2082511,0.29260474,0.12389745
770.0,0.24739,0.19950679,0.2852453,0.113768294
771.0,0.23741,0.19066772,0.28392005,0.09741539
772.0,0.22591,0.17185566,0.26224688,0.08146444
773.0,0.21282,0.15221404,0.25626785,0.048160218
774.0,0.1981,0.1257086,0.22406659,0.027350605
775.0,0.18174,0.10625894,0.20809153,0.0044263527
776.0,0.16377,0.08943601,0.19408375,-0.015211731
777.0,0.14424,0.07108815,0.18863232,-0.046456024
778.0,0.12325,0.045547765,0.16064388,-0.06954834
779.0,0.10095,0.02799822,0.15459254,-0.098596096
780.0,0.077578,0.008646796,0.13721292,-0.11991932
781.0,0.053305,-0.013708791,0.12152346,-0.14894104
782.0,0.028389,-0.03080565,0.109000415,-0.17061171
783.0,0.0031249,-0.0484119,0.09059512,-0.18741891
784.0,-0.022252,-0.06348234,0.073234655,-0.20019934
785.0,-0.047482,-0.07794596,0.063089654,-0.21898158
786.0,-0.072303,-0.09121788,0.04928694,-0.23172271
787.0,-0.096513,-0.109750666,0.021777563,-0.24127889
788.0,-0.11992,-0.122364916,0.0063559934,-0.25108582
789.0,-0.14232,-0.13678046,-0.011660203,-0.26190072
790.0,-0.16351,-0.14586742,-0.02328515,-0.2684497
791.0,-0.18341,-0.15187971,-0.026576951,-0.27718246
792.0,-0.20193,-0.15912955,-0.033034965,-0.28522414
793.0,-0.21895,-0.16562413,-0.043718286,-0.28752998
794.0,-0.23445,-0.1758036,-0.059631698,-0.2919755
795.0,-0.2484,-0.18212035,-0.066765405,-0.2974753
796.0,-0.26083,-0.18681164,-0.07271058,-0.3009127
797.0,-0.27172,-0.19363464,-0.0841613,-0.30310798
798.0,-0.2811,-0.19117144,-0.07757485,-0.30476803
799.0,-0.28902,-0.20172223,-0.09294653,-0.31049794
800.0,-0.29559,-0.20698383,-0.10026534,-0.31370234
801.0,-0.30089,-0.20746636,-0.101887465,-0.31304526
802.0,-0.30494,-0.21810919,-0.118808605,-0.31740978
803.0,-0.3079,-0.2158445,-0.12285857,-0.30883044
804.0,-0.30989,-0.21542302,-0.12515527,-0.30569077
805.0,-0.31093,-0.21397182,-0.1295312,-0.29841244
806.0,-0.31115,-0.21354164,-0.1276463,-0.299437
807.0,-0.31064,-0.20785198,-0.12341596,-0.292288
808.0,-0.30955,-0.20371042,-0.121894665,-0.2855262
809.0,-0.30791,-0.20647417,-0.1270419,-0.28590643
810.0,-0.30581,-0.2023253,-0.12055178,-0.2840988
811.0,-0.30335,-0.21294157,-0.13159478,-0.29428837
812.0,-0.30052,-0.20958611,-0.12677328,-0.29239893
813.0,-0.29744,-0.17212164,-0.087938875,-0.2563044
814.0,-0.29411,-0.15048179,-0.0692077,-0.23175588
815.0,-0.29053,-0.107441105,-0.026802003,-0.1880802
816.0,-0.28667,-0.09235932,-0.0071194246,-0.17759922
817.0,-0.28239,-0.06867032,0.014569581,-0.15191022
818.0,-0.27764,-0.05021128,0.034346424,-0.134769
819.0,-0.27232,-0.0151651325,0.06764146,-0.09797173
820.0,-0.26628,0.0029979253,0.087661065,-0.08166521
821.0,-0.25942,0.008753477,0.09842189,-0.08091493
822.0,-0.25155,0.024173182,0.11357696,-0.06523059
823.0,-0.2425,0.039275132,0.12800911,-0.04945884
824.0,-0.23215,0.05448986,0.1431903,-0.034210585
825.0,-0.22029,0.06695846,0.1541904,-0.020273492
826.0,-0.20688,0.08342697,0.1706361,-0.003782168
827.0,-0.19187,0.10117612,0.18770403,0.014648214
828.0,-0.17523,0.12035172,0.20759428,0.03310915
829.0,-0.157,0.13392013,0.21894476,0.048895508
830.0,-0.13723,0.14259176,0.22801504,0.05716849
831.0,-0.11597,0.1544859,0.24150848,0.067463316
832.0,-0.093423,0.17054114,0.25586545,0.08521682
833.0,-0.069769,0.17917074,0.26577738,0.0925641
834.0,-0.04523,0.18779373,0.2747581,0.100829355
835.0,-0.020084,0.2012991,0.28708667,0.11551152
836.0,0.0054434,0.21162516,0.2956321,0.12761822
837.0,0.031084,0.21558645,0.2991025,0.1320704
838.0,0.056558,0.22096935,0.3040763,0.13786238
839.0,0.081631,0.22863431,0.3104031,0.1468655
840.0,0.1061,0.23690139,0.3175488,0.15625396
841.0,0.1297,0.23806643,0.3179879,0.15814498
842.0,0.15227,0.2436176,0.3203888,0.1668464
843.0,0.17369,0.24412054,0.32074183,0.16749924
844.0,0.19379,0.2500328,0.32634783,0.17371781
845.0,0.21245,0.2574526,0.33248225,0.18242297
846.0,0.22963,0.2567164,0.33030057,0.18313222
847.0,0.24523,0.2641792,0.33725464,0.19110376
848.0,0.25928,0.26013297,0.33305687,0.18720908
849.0,0.27177,0.25644884,0.32858685,0.18431082
850.0,0.28268,0.2646882,0.3336134,0.19576298
851.0,0.29207,0.26462483,0.33178622,0.19746347
852.0,0.3,0.26188752,0.3283726,0.19540244
853.0,0.30653,0.27118975,0.33384168,0.20853782
854.0,0.31176,0.2695089,0.33131275,0.20770505
855.0,0.31575,0.26948896,0.32976928,0.20920864
856.0,0.31861,0.2783008,0.3352942,0.2213074
857.0,0.32044,0.27926907,0.3351705,0.22336762
858.0,0.32131,0.2809228,0.33387423,0.22797137
859.0,0.32135,0.27828482,0.33285862,0.22371101
860.0,0.32064,0.2813626,0.3358524,0.22687277
861.0,0.31925,0.27532405,0.32772568,0.22292241
862.0,0.31728,0.27192405,0.32522455,0.21862355
863.0,0.31483,0.27012,0.3239765,0.2162635
864.0,0.31192,0.2632506,0.31636715,0.21013403
865.0,0.30856,0.25749153,0.3116923,0.20329078
866.0,0.30475,0.25176978,0.30752015,0.19601941
867.0,0.30043,0.24874857,0.3082836,0.18921356
868.0,0.29552,0.24157612,0.30215955,0.1809927
869.0,0.28988,0.23094921,0.29589134,0.16600706
870.0,0.28346,0.22447182,0.29918823,0.14975542
871.0,0.27618,0.21629892,0.29470587,0.13789198
872.0,0.26782,0.20587507,0.2898093,0.12194085
873.0,0.25827,0.19255482,0.28166917,0.10344047
874.0,0.24736,0.1817882,0.27702555,0.086550854
875.0,0.23494,0.16230851,0.26207182,0.0625452
876.0,0.22094,0.14611286,0.25104338,0.041182354
877.0,0.20531,0.13191923,0.24135393,0.022484548
878.0,0.1881,0.110698804,0.22452185,-0.0031242445
879.0,0.16927,0.09784515,0.21707956,-0.02138926
880.0,0.14892,0.08030004,0.20428878,-0.043688692
881.0,0.1271,0.05956161,0.18860945,-0.06948623
882.0,0.10403,0.038349412,0.16635641,-0.0896576
883.0,0.079886,0.018342253,0.14583498,-0.10915047
884.0,0.05486,0.00039724505,0.13236268,-0.13156818
885.0,0.029261,-0.018658323,0.120939,-0.15825565
886.0,0.0033893,-0.03844809,0.10300499,-0.17990118
887.0,-0.022569,-0.05583636,0.080259696,-0.19193242
888.0,-0.048331,-0.07091429,0.06724902,-0.2090776
889.0,-0.07359,-0.08883836,0.042845763,-0.2205225
890.0,-0.098222,-0.10595951,0.02468329,-0.2366023
891.0,-0.12197,-0.117410496,0.008402914,-0.2432239
892.0,-0.14463,-0.13198976,-0.010926023,-0.2530535
893.0,-0.16606,-0.14420536,-0.024256505,-0.26415423
894.0,-0.18611,-0.1547489,-0.037288688,-0.2722091
895.0,-0.20471,-0.16505726,-0.051314406,-0.2788001
896.0,-0.22179,-0.17168376,-0.057284974,-0.28608254
897.0,-0.23729,-0.17884159,-0.06872423,-0.28895897
898.0,-0.25116,-0.18955417,-0.082683966,-0.2964244
899.0,-0.26344,-0.19205712,-0.08346478,-0.30064946
900.0,-0.27413,-0.20724688,-0.103977844,-0.31051594
901.0,-0.28329,-0.20844486,-0.10713911,-0.30975062
902.0,-0.291,-0.20429069,-0.10023433,-0.30834705
903.0,-0.29728,-0.20596972,-0.111542754,-0.30039668
904.0,-0.30218,-0.20807624,-0.1232502,-0.2929023
905.0,-0.30587,-0.21243086,-0.13088828,-0.29397345
906.0,-0.3084,-0.20924069,-0.13128203,-0.28719935
907.0,-0.30984,-0.21081418,-0.13071583,-0.2909125
908.0,-0.31041,-0.21380742,-0.12900917,-0.29860568
909.0,-0.31005,-0.21504085,-0.12860009,-0.3014816
910.0,-0.3089,-0.20588717,-0.1188049,-0.29296944
911.0,-0.30707,-0.17840652,-0.09195139,-0.26486164
912.0,-0.30456,-0.13689347,-0.0528218,-0.22096513
913.0,-0.30143,-0.11578731,-0.029325336,-0.20224929
914.0,-0.29762,-0.091532126,-0.0045641065,-0.17850015
915.0,-0.29306,-0.0616209,0.025008984,-0.14825079
916.0,-0.28765,-0.04963344,0.039041515,-0.13830839
917.0,-0.28135,-0.019816471,0.070121996,-0.10975494
918.0,-0.2741,0.008798401,0.09793269,-0.08033589
919.0,-0.26573,0.022764076,0.11297175,-0.067443594
920.0,-0.25612,0.033213574,0.12395291,-0.057525765
921.0,-0.24506,0.050929856,0.13968718,-0.037827466
922.0,-0.23251,0.07657951,0.16615596,-0.012996942
923.0,-0.21835,0.09402561,0.18512043,0.0029307902
924.0,-0.20252,0.10127221,0.19176178,0.010782644
925.0,-0.18512,0.11503575,0.20400168,0.02606982
926.0,-0.16608,0.12721065,0.21691579,0.037505507
927.0,-0.14547,0.14237899,0.23066857,0.05408939
928.0,-0.1234,0.160337,0.24761672,0.07305728
929.0,-0.099988,0.1718207,0.25901425,0.08462714
930.0,-0.075532,0.1861263,0.2720788,0.100173816
931.0,-0.050164,0.19662617,0.28203708,0.11121528
932.0,-0.024193,0.20640999,0.2910801,0.1217399
933.0,0.0020916,0.22290495,0.30875555,0.13705435
934.0,0.028434,0.22487961,0.30959213,0.14016707
